index,Team,MP,W,D,L,GF,GA,GD,Pts,season,round,league_id
18,534,7,0,4,3,5,11,-6,4,2020,13,141
19,711,6,0,2,4,1,5,-4,2,2020,13,141
20,719,6,0,2,4,2,8,-6,2,2020,13,141
21,732,6,0,1,5,1,6,-5,1,2020,13,141
22,722,6,0,1,5,1,9,-8,1,2020,13,141
1,798,7,4,3,0,6,1,5,15,2020,14,141
2,723,7,5,0,2,9,6,3,15,2020,14,141
3,535,8,4,1,3,8,12,-4,13,2020,14,141
4,540,7,3,2,2,7,4,3,11,2020,14,141
5,547,7,3,2,2,6,8,-2,11,2020,14,141
6,799,7,3,1,3,8,7,1,10,2020,14,141
7,731,7,3,1,3,4,4,0,10,2020,14,141
8,5280,7,3,1,3,6,7,-1,10,2020,14,141
9,4907,7,3,1,3,6,8,-2,10,2020,14,141
10,718,7,2,3,2,7,7,0,9,2020,14,141
11,4906,7,2,3,2,9,10,-1,9,2020,14,141
12,728,8,2,2,4,5,9,-4,8,2020,14,141
13,537,6,2,1,3,4,6,-2,7,2020,14,141
14,716,7,2,1,4,7,10,-3,7,2020,14,141
15,711,7,1,2,4,3,5,-2,5,2020,14,141
16,5262,7,1,2,4,7,12,-5,5,2020,14,141
17,5254,7,1,2,4,6,12,-6,5,2020,14,141
18,9593,7,1,1,5,5,10,-5,4,2020,14,141
19,534,7,0,4,3,5,11,-6,4,2020,14,141
20,719,7,0,2,5,2,10,-8,2,2020,14,141
21,732,6,0,1,5,1,6,-5,1,2020,14,141
22,722,7,0,1,6,1,11,-10,1,2020,14,141
1,723,8,6,0,2,11,7,4,18,2020,15,141
2,798,7,4,3,0,6,1,5,15,2020,15,141
3,535,8,4,1,3,8,12,-4,13,2020,15,141
4,4906,8,3,3,2,11,11,0,12,2020,15,141
5,540,7,3,2,2,7,4,3,11,2020,15,141
6,547,8,3,2,3,6,9,-3,11,2020,15,141
7,799,7,3,1,3,8,7,1,10,2020,15,141
8,731,8,3,1,4,6,7,-1,10,2020,15,141
9,4907,7,3,1,3,6,8,-2,10,2020,15,141
10,5280,8,3,1,4,6,11,-5,10,2020,15,141
11,718,7,2,3,2,7,7,0,9,2020,15,141
12,716,8,2,2,4,9,12,-3,8,2020,15,141
13,728,8,2,2,4,5,9,-4,8,2020,15,141
14,537,7,2,1,4,6,9,-3,7,2020,15,141
15,5262,8,1,3,4,7,12,-5,6,2020,15,141
16,5254,8,1,3,4,7,13,-6,6,2020,15,141
17,711,7,1,2,4,3,5,-2,5,2020,15,141
18,719,8,1,2,5,4,10,-6,5,2020,15,141
19,9593,7,1,1,5,5,10,-5,4,2020,15,141
20,534,7,0,4,3,5,11,-6,4,2020,15,141
21,732,7,0,1,6,1,8,-7,1,2020,15,141
22,722,7,0,1,6,1,11,-10,1,2020,15,141
1,798,8,5,3,0,7,1,6,18,2020,16,141
2,723,8,6,0,2,11,7,4,18,2020,16,141
3,535,9,5,1,3,10,12,-2,16,2020,16,141
4,540,8,4,2,2,10,5,5,14,2020,16,141
5,4907,8,4,1,3,8,9,-1,13,2020,16,141
6,4906,8,3,3,2,11,11,0,12,2020,16,141
7,547,8,3,2,3,6,9,-3,11,2020,16,141
8,799,8,3,1,4,8,8,0,10,2020,16,141
9,731,8,3,1,4,6,7,-1,10,2020,16,141
10,5280,8,3,1,4,6,11,-5,10,2020,16,141
11,718,7,2,3,2,7,7,0,9,2020,16,141
12,716,8,2,2,4,9,12,-3,8,2020,16,141
13,728,9,2,2,5,5,10,-5,8,2020,16,141
14,537,7,2,1,4,6,9,-3,7,2020,16,141
15,9593,8,2,1,5,7,11,-4,7,2020,16,141
16,711,8,1,3,4,4,6,-2,6,2020,16,141
17,5262,8,1,3,4,7,12,-5,6,2020,16,141
18,5254,8,1,3,4,7,13,-6,6,2020,16,141
19,534,8,0,5,3,6,12,-6,5,2020,16,141
20,719,8,1,2,5,4,10,-6,5,2020,16,141
21,722,8,0,2,6,1,11,-10,2,2020,16,141
22,732,8,0,1,7,1,9,-8,1,2020,16,141
1,723,9,7,0,2,12,7,5,21,2020,17,141
2,798,8,5,3,0,7,1,6,18,2020,17,141
3,535,9,5,1,3,10,12,-2,16,2020,17,141
4,540,8,4,2,2,10,5,5,14,2020,17,141
5,547,9,4,2,3,8,9,-1,14,2020,17,141
6,4907,8,4,1,3,8,9,-1,13,2020,17,141
7,718,8,3,3,2,8,7,1,12,2020,17,141
8,4906,9,3,3,3,11,12,-1,12,2020,17,141
9,799,8,3,1,4,8,8,0,10,2020,17,141
10,731,9,3,1,5,6,9,-3,10,2020,17,141
11,5280,9,3,1,5,7,13,-6,10,2020,17,141
12,716,9,2,3,4,9,12,-3,9,2020,17,141
13,5262,9,2,3,4,9,13,-4,9,2020,17,141
14,537,8,2,2,4,6,9,-3,8,2020,17,141
15,728,9,2,2,5,5,10,-5,8,2020,17,141
16,9593,8,2,1,5,7,11,-4,7,2020,17,141
17,711,8,1,3,4,4,6,-2,6,2020,17,141
18,534,9,0,6,3,6,12,-6,6,2020,17,141
19,5254,9,1,3,5,8,16,-8,6,2020,17,141
20,719,8,1,2,5,4,10,-6,5,2020,17,141
21,722,8,0,2,6,1,11,-10,2,2020,17,141
22,732,8,0,1,7,1,9,-8,1,2020,17,141
1,798,9,6,3,0,8,1,7,21,2020,18,141
2,723,9,7,0,2,12,7,5,21,2020,18,141
3,540,9,5,2,2,13,5,8,17,2020,18,141
4,535,10,5,1,4,11,15,-4,16,2020,18,141
5,547,9,4,2,3,8,9,-1,14,2020,18,141
6,799,9,4,1,4,9,8,1,13,2020,18,141
7,4907,9,4,1,4,8,10,-2,13,2020,18,141
8,718,8,3,3,2,8,7,1,12,2020,18,141
9,4906,9,3,3,3,11,12,-1,12,2020,18,141
10,9593,9,3,1,5,9,12,-3,10,2020,18,141
11,731,9,3,1,5,6,9,-3,10,2020,18,141
12,5280,9,3,1,5,7,13,-6,10,2020,18,141
13,716,9,2,3,4,9,12,-3,9,2020,18,141
14,5262,9,2,3,4,9,13,-4,9,2020,18,141
15,728,10,2,3,5,5,10,-5,9,2020,18,141
16,537,8,2,2,4,6,9,-3,8,2020,18,141
17,711,9,1,4,4,4,6,-2,7,2020,18,141
18,534,9,0,6,3,6,12,-6,6,2020,18,141
19,5254,9,1,3,5,8,16,-8,6,2020,18,141
20,719,9,1,2,6,6,14,-8,5,2020,18,141
21,722,9,0,2,7,1,14,-13,2,2020,18,141
22,732,9,0,1,8,1,10,-9,1,2020,18,141
1,798,9,6,3,0,8,1,7,21,2020,19,141
2,723,10,7,0,3,13,9,4,21,2020,19,141
3,540,9,5,2,2,13,5,8,17,2020,19,141
4,535,10,5,1,4,11,15,-4,16,2020,19,141
5,4906,10,4,3,3,14,14,0,15,2020,19,141
6,547,10,4,2,4,8,11,-3,14,2020,19,141
7,799,9,4,1,4,9,8,1,13,2020,19,141
8,4907,9,4,1,4,8,10,-2,13,2020,19,141
9,718,9,3,3,3,8,8,0,12,2020,19,141
10,5280,10,3,2,5,7,13,-6,11,2020,19,141
11,9593,9,3,1,5,9,12,-3,10,2020,19,141
12,731,9,3,1,5,6,9,-3,10,2020,19,141
13,537,9,2,3,4,7,10,-3,9,2020,19,141
14,716,10,2,3,5,9,13,-4,9,2020,19,141
15,5262,10,2,3,5,10,15,-5,9,2020,19,141
16,728,10,2,3,5,5,10,-5,9,2020,19,141
17,711,9,1,4,4,4,6,-2,7,2020,19,141
18,5254,10,1,4,5,9,17,-8,7,2020,19,141
19,534,10,0,6,4,6,14,-8,6,2020,19,141
20,719,9,1,2,6,6,14,-8,5,2020,19,141
21,722,10,1,2,7,3,14,-11,5,2020,19,141
22,732,9,0,1,8,1,10,-9,1,2020,19,141
1,798,10,6,4,0,10,3,7,22,2020,20,141
2,723,10,7,0,3,13,9,4,21,2020,20,141
3,540,10,5,2,3,13,6,7,17,2020,20,141
4,535,11,5,2,4,12,16,-4,17,2020,20,141
5,4906,10,4,3,3,14,14,0,15,2020,20,141
6,547,10,4,2,4,8,11,-3,14,2020,20,141
7,799,10,4,1,5,10,10,0,13,2020,20,141
8,4907,10,4,1,5,9,13,-4,13,2020,20,141
9,718,9,3,3,3,8,8,0,12,2020,20,141
10,9593,10,3,2,5,9,12,-3,11,2020,20,141
11,731,10,3,2,5,6,9,-3,11,2020,20,141
12,5280,10,3,2,5,7,13,-6,11,2020,20,141
13,537,10,2,4,4,7,10,-3,10,2020,20,141
14,716,10,2,3,5,9,13,-4,9,2020,20,141
15,5262,10,2,3,5,10,15,-5,9,2020,20,141
16,728,10,2,3,5,5,10,-5,9,2020,20,141
17,719,10,2,2,6,7,14,-7,8,2020,20,141
18,711,10,1,4,5,5,8,-3,7,2020,20,141
19,5254,10,1,4,5,9,17,-8,7,2020,20,141
20,534,10,0,6,4,6,14,-8,6,2020,20,141
21,722,10,1,2,7,3,14,-11,5,2020,20,141
22,732,10,0,2,8,2,11,-9,2,2020,20,141
1,798,10,6,4,0,10,3,7,22,2020,21,141
2,723,11,7,0,4,14,11,3,21,2020,21,141
3,540,10,5,2,3,13,6,7,17,2020,21,141
4,535,11,5,2,4,12,16,-4,17,2020,21,141
5,4906,11,4,3,4,15,16,-1,15,2020,21,141
6,547,11,4,3,4,9,12,-3,15,2020,21,141
7,799,10,4,1,5,10,10,0,13,2020,21,141
8,718,10,3,4,3,9,9,0,13,2020,21,141
9,4907,10,4,1,5,9,13,-4,13,2020,21,141
10,728,11,3,3,5,7,10,-3,12,2020,21,141
11,9593,10,3,2,5,9,12,-3,11,2020,21,141
12,731,10,3,2,5,6,9,-3,11,2020,21,141
13,5280,11,3,2,6,7,15,-8,11,2020,21,141
14,537,10,2,4,4,7,10,-3,10,2020,21,141
15,716,11,2,4,5,10,14,-4,10,2020,21,141
16,534,11,1,6,4,7,14,-7,9,2020,21,141
17,5262,11,2,3,6,10,18,-8,9,2020,21,141
18,719,10,2,2,6,7,14,-7,8,2020,21,141
19,722,11,2,2,7,5,15,-10,8,2020,21,141
20,711,10,1,4,5,5,8,-3,7,2020,21,141
21,5254,11,1,4,6,9,19,-10,7,2020,21,141
22,732,10,0,2,8,2,11,-9,2,2020,21,141
1,798,11,7,4,0,13,4,9,25,2020,22,141
2,723,11,7,0,4,14,11,3,21,2020,22,141
3,540,11,5,2,4,13,7,6,17,2020,22,141
4,535,11,5,2,4,12,16,-4,17,2020,22,141
5,799,11,5,1,5,12,10,2,16,2020,22,141
6,4907,11,5,1,5,11,13,-2,16,2020,22,141
7,4906,11,4,3,4,15,16,-1,15,2020,22,141
8,547,11,4,3,4,9,12,-3,15,2020,22,141
9,718,11,3,5,3,9,9,0,14,2020,22,141
10,728,11,3,3,5,7,10,-3,12,2020,22,141
11,9593,11,3,3,5,11,14,-3,12,2020,22,141
12,731,11,3,2,6,6,11,-5,11,2020,22,141
13,5280,11,3,2,6,7,15,-8,11,2020,22,141
14,537,11,2,4,5,8,12,-4,10,2020,22,141
15,716,11,2,4,5,10,14,-4,10,2020,22,141
16,534,11,1,6,4,7,14,-7,9,2020,22,141
17,5262,11,2,3,6,10,18,-8,9,2020,22,141
18,711,11,1,5,5,5,8,-3,8,2020,22,141
19,719,11,2,2,7,7,16,-9,8,2020,22,141
20,722,11,2,2,7,5,15,-10,8,2020,22,141
21,5254,11,1,4,6,9,19,-10,7,2020,22,141
22,732,11,0,2,9,2,12,-10,2,2020,22,141
1,798,11,7,4,0,13,4,9,25,2020,23,141
2,723,11,7,0,4,14,11,3,21,2020,23,141
3,535,12,6,2,4,13,16,-3,20,2020,23,141
4,540,11,5,2,4,13,7,6,17,2020,23,141
5,799,11,5,1,5,12,10,2,16,2020,23,141
6,4906,12,4,4,4,16,17,-1,16,2020,23,141
7,4907,12,5,1,6,11,14,-3,16,2020,23,141
8,728,12,4,3,5,10,12,-2,15,2020,23,141
9,547,12,4,3,5,9,13,-4,15,2020,23,141
10,718,11,3,5,3,9,9,0,14,2020,23,141
11,9593,11,3,3,5,11,14,-3,12,2020,23,141
12,5280,12,3,3,6,7,15,-8,12,2020,23,141
13,731,11,3,2,6,6,11,-5,11,2020,23,141
14,722,12,3,2,7,6,15,-9,11,2020,23,141
15,537,11,2,4,5,8,12,-4,10,2020,23,141
16,716,12,2,4,6,12,17,-5,10,2020,23,141
17,5262,12,2,4,6,10,18,-8,10,2020,23,141
18,534,12,1,6,5,7,16,-9,9,2020,23,141
19,711,11,1,5,5,5,8,-3,8,2020,23,141
20,719,11,2,2,7,7,16,-9,8,2020,23,141
21,5254,12,1,4,7,10,22,-12,7,2020,23,141
22,732,11,0,2,9,2,12,-10,2,2020,23,141
1,798,12,8,4,0,14,4,10,28,2020,24,141
2,723,12,7,1,4,15,12,3,22,2020,24,141
3,535,12,6,2,4,13,16,-3,20,2020,24,141
4,799,12,6,1,5,13,10,3,19,2020,24,141
5,540,12,5,3,4,14,8,6,18,2020,24,141
6,4906,12,4,4,4,16,17,-1,16,2020,24,141
7,4907,12,5,1,6,11,14,-3,16,2020,24,141
8,728,12,4,3,5,10,12,-2,15,2020,24,141
9,9593,12,4,3,5,12,14,-2,15,2020,24,141
10,547,12,4,3,5,9,13,-4,15,2020,24,141
11,731,12,4,2,6,10,11,-1,14,2020,24,141
12,718,12,3,5,4,9,11,-2,14,2020,24,141
13,537,12,3,4,5,10,12,-2,13,2020,24,141
14,5280,12,3,3,6,7,15,-8,12,2020,24,141
15,719,12,3,2,7,8,16,-8,11,2020,24,141
16,722,12,3,2,7,6,15,-9,11,2020,24,141
17,716,12,2,4,6,12,17,-5,10,2020,24,141
18,5262,12,2,4,6,10,18,-8,10,2020,24,141
19,534,12,1,6,5,7,16,-9,9,2020,24,141
20,711,12,1,5,6,5,10,-5,8,2020,24,141
21,5254,12,1,4,7,10,22,-12,7,2020,24,141
22,732,12,1,2,9,4,13,-9,5,2020,24,141
1,798,12,8,4,0,14,4,10,28,2020,25,141
2,723,12,7,1,4,15,12,3,22,2020,25,141
3,540,13,6,3,4,16,9,7,21,2020,25,141
4,535,13,6,2,5,13,17,-4,20,2020,25,141
5,799,12,6,1,5,13,10,3,19,2020,25,141
6,4906,13,5,4,4,18,18,0,19,2020,25,141
7,728,13,4,4,5,12,14,-2,16,2020,25,141
8,547,13,4,4,5,12,16,-4,16,2020,25,141
9,4907,13,5,1,7,11,15,-4,16,2020,25,141
10,9593,12,4,3,5,12,14,-2,15,2020,25,141
11,731,12,4,2,6,10,11,-1,14,2020,25,141
12,718,12,3,5,4,9,11,-2,14,2020,25,141
13,537,12,3,4,5,10,12,-2,13,2020,25,141
14,5280,13,3,3,7,7,16,-9,12,2020,25,141
15,719,12,3,2,7,8,16,-8,11,2020,25,141
16,722,13,3,2,8,7,18,-11,11,2020,25,141
17,716,13,2,4,7,13,20,-7,10,2020,25,141
18,5262,12,2,4,6,10,18,-8,10,2020,25,141
19,534,13,1,6,6,8,19,-11,9,2020,25,141
20,711,12,1,5,6,5,10,-5,8,2020,25,141
21,5254,12,1,4,7,10,22,-12,7,2020,25,141
22,732,13,1,3,9,5,14,-9,6,2020,25,141
1,798,12,8,4,0,14,4,10,28,2020,26,141
2,723,13,7,1,5,15,14,1,22,2020,26,141
3,540,13,6,3,4,16,9,7,21,2020,26,141
4,535,13,6,2,5,13,17,-4,20,2020,26,141
5,799,13,6,1,6,13,11,2,19,2020,26,141
6,4906,13,5,4,4,18,18,0,19,2020,26,141
7,731,13,5,2,6,11,11,0,17,2020,26,141
8,547,13,4,4,5,12,16,-4,16,2020,26,141
9,4907,13,5,1,7,11,15,-4,16,2020,26,141
10,728,14,4,4,6,12,16,-4,16,2020,26,141
11,718,13,3,6,4,11,13,-2,15,2020,26,141
12,9593,13,4,3,6,12,15,-3,15,2020,26,141
13,537,12,3,4,5,10,12,-2,13,2020,26,141
14,5280,14,3,4,7,8,17,-9,13,2020,26,141
15,711,13,2,5,6,6,10,-4,11,2020,26,141
16,719,13,3,2,8,8,17,-9,11,2020,26,141
17,722,13,3,2,8,7,18,-11,11,2020,26,141
18,716,13,2,4,7,13,20,-7,10,2020,26,141
19,5262,13,2,4,7,10,20,-10,10,2020,26,141
20,534,13,1,6,6,8,19,-11,9,2020,26,141
21,5254,13,1,4,8,11,24,-13,7,2020,26,141
22,732,13,1,3,9,5,14,-9,6,2020,26,141
1,798,13,9,4,0,15,4,11,31,2020,27,141
2,540,14,6,4,4,17,10,7,22,2020,27,141
3,723,13,7,1,5,15,14,1,22,2020,27,141
4,535,14,6,2,6,13,18,-5,20,2020,27,141
5,799,13,6,1,6,13,11,2,19,2020,27,141
6,4906,13,5,4,4,18,18,0,19,2020,27,141
7,731,13,5,2,6,11,11,0,17,2020,27,141
8,547,14,4,5,5,13,17,-4,17,2020,27,141
9,4907,14,5,2,7,12,16,-4,17,2020,27,141
10,728,14,4,4,6,12,16,-4,16,2020,27,141
11,718,13,3,6,4,11,13,-2,15,2020,27,141
12,9593,13,4,3,6,12,15,-3,15,2020,27,141
13,537,13,3,4,6,10,13,-3,13,2020,27,141
14,5280,14,3,4,7,8,17,-9,13,2020,27,141
15,722,14,3,3,8,7,18,-11,12,2020,27,141
16,711,14,2,5,7,7,13,-6,11,2020,27,141
17,719,13,3,2,8,8,17,-9,11,2020,27,141
18,5262,13,2,4,7,10,20,-10,10,2020,27,141
19,716,14,2,4,8,14,24,-10,10,2020,27,141
20,534,14,1,6,7,8,23,-15,9,2020,27,141
21,5254,13,1,4,8,11,24,-13,7,2020,27,141
22,732,14,1,3,10,5,15,-10,6,2020,27,141
1,798,13,9,4,0,15,4,11,31,2020,28,141
2,723,14,8,1,5,16,14,2,25,2020,28,141
3,540,14,6,4,4,17,10,7,22,2020,28,141
4,4906,14,5,5,4,18,18,0,20,2020,28,141
5,535,14,6,2,6,13,18,-5,20,2020,28,141
6,799,14,6,1,7,13,15,-2,19,2020,28,141
7,731,14,5,3,6,13,13,0,18,2020,28,141
8,547,14,4,5,5,13,17,-4,17,2020,28,141
9,4907,14,5,2,7,12,16,-4,17,2020,28,141
10,728,15,4,5,6,13,17,-4,17,2020,28,141
11,718,14,3,7,4,12,14,-2,16,2020,28,141
12,9593,14,4,3,7,12,17,-5,15,2020,28,141
13,5280,15,3,5,7,9,18,-9,14,2020,28,141
14,537,13,3,4,6,10,13,-3,13,2020,28,141
15,722,14,3,3,8,7,18,-11,12,2020,28,141
16,711,14,2,5,7,7,13,-6,11,2020,28,141
17,719,14,3,2,9,8,18,-10,11,2020,28,141
18,716,14,2,4,8,14,24,-10,10,2020,28,141
19,5262,14,2,4,8,11,22,-11,10,2020,28,141
20,534,14,1,6,7,8,23,-15,9,2020,28,141
21,5254,14,1,5,8,11,24,-13,8,2020,28,141
22,732,14,1,3,10,5,15,-10,6,2020,28,141
1,798,14,9,4,1,15,6,9,31,2020,29,141
2,723,14,8,1,5,16,14,2,25,2020,29,141
3,540,15,6,5,4,19,12,7,23,2020,29,141
4,535,15,7,2,6,14,18,-4,23,2020,29,141
5,4906,14,5,5,4,18,18,0,20,2020,29,141
6,799,14,6,1,7,13,15,-2,19,2020,29,141
7,731,14,5,3,6,13,13,0,18,2020,29,141
8,4907,15,5,3,7,13,17,-4,18,2020,29,141
9,547,14,4,5,5,13,17,-4,17,2020,29,141
10,728,15,4,5,6,13,17,-4,17,2020,29,141
11,537,14,4,4,6,13,14,-1,16,2020,29,141
12,718,14,3,7,4,12,14,-2,16,2020,29,141
13,9593,15,4,3,8,13,19,-6,15,2020,29,141
14,5280,15,3,5,7,9,18,-9,14,2020,29,141
15,711,15,2,6,7,7,13,-6,12,2020,29,141
16,722,15,3,3,9,7,20,-13,12,2020,29,141
17,534,15,2,6,7,10,24,-14,12,2020,29,141
18,716,15,2,5,8,15,25,-10,11,2020,29,141
19,719,14,3,2,9,8,18,-10,11,2020,29,141
20,5262,14,2,4,8,11,22,-11,10,2020,29,141
21,5254,14,1,5,8,11,24,-13,8,2020,29,141
22,732,15,1,3,11,7,18,-11,6,2020,29,141
1,798,14,9,4,1,15,6,9,31,2020,30,141
2,723,15,8,1,6,17,16,1,25,2020,30,141
3,540,15,6,5,4,19,12,7,23,2020,30,141
4,4906,15,6,5,4,20,18,2,23,2020,30,141
5,535,15,7,2,6,14,18,-4,23,2020,30,141
6,728,16,5,5,6,16,17,-1,20,2020,30,141
7,547,15,5,5,5,15,18,-3,20,2020,30,141
8,731,15,5,4,6,14,14,0,19,2020,30,141
9,799,15,6,1,8,13,16,-3,19,2020,30,141
10,4907,15,5,3,7,13,17,-4,18,2020,30,141
11,718,15,3,8,4,12,14,-2,17,2020,30,141
12,537,14,4,4,6,13,14,-1,16,2020,30,141
13,9593,15,4,3,8,13,19,-6,15,2020,30,141
14,5280,16,3,5,8,9,22,-13,14,2020,30,141
15,711,15,2,6,7,7,13,-6,12,2020,30,141
16,719,15,3,3,9,9,19,-10,12,2020,30,141
17,722,15,3,3,9,7,20,-13,12,2020,30,141
18,534,15,2,6,7,10,24,-14,12,2020,30,141
19,716,15,2,5,8,15,25,-10,11,2020,30,141
20,5262,15,2,4,9,11,24,-13,10,2020,30,141
21,5254,15,1,6,8,11,24,-13,9,2020,30,141
22,732,15,1,3,11,7,18,-11,6,2020,30,141
1,798,15,9,4,2,16,10,6,31,2020,31,141
2,540,16,7,5,4,22,13,9,26,2020,31,141
3,723,15,8,1,6,17,16,1,25,2020,31,141
4,535,16,7,3,6,15,19,-4,24,2020,31,141
5,4906,15,6,5,4,20,18,2,23,2020,31,141
6,799,16,7,1,8,14,16,-2,22,2020,31,141
7,728,16,5,5,6,16,17,-1,20,2020,31,141
8,547,15,5,5,5,15,18,-3,20,2020,31,141
9,731,15,5,4,6,14,14,0,19,2020,31,141
10,4907,16,5,4,7,14,18,-4,19,2020,31,141
11,9593,16,5,3,8,14,19,-5,18,2020,31,141
12,537,15,4,5,6,14,15,-1,17,2020,31,141
13,718,15,3,8,4,12,14,-2,17,2020,31,141
14,5280,16,3,5,8,9,22,-13,14,2020,31,141
15,711,16,2,7,7,7,13,-6,13,2020,31,141
16,534,16,2,7,7,11,25,-14,13,2020,31,141
17,719,15,3,3,9,9,19,-10,12,2020,31,141
18,722,16,3,3,10,8,22,-14,12,2020,31,141
19,716,15,2,5,8,15,25,-10,11,2020,31,141
20,5262,15,2,4,9,11,24,-13,10,2020,31,141
21,5254,15,1,6,8,11,24,-13,9,2020,31,141
22,732,16,1,4,11,8,19,-11,7,2020,31,141
1,798,15,9,4,2,16,10,6,31,2020,32,141
2,723,16,9,1,6,20,16,4,28,2020,32,141
3,540,16,7,5,4,22,13,9,26,2020,32,141
4,535,16,7,3,6,15,19,-4,24,2020,32,141
5,4906,16,6,5,5,20,22,-2,23,2020,32,141
6,731,16,6,4,6,15,14,1,22,2020,32,141
7,799,16,7,1,8,14,16,-2,22,2020,32,141
8,547,16,5,6,5,17,20,-3,21,2020,32,141
9,728,16,5,5,6,16,17,-1,20,2020,32,141
10,4907,16,5,4,7,14,18,-4,19,2020,32,141
11,718,16,3,9,4,13,15,-2,18,2020,32,141
12,9593,16,5,3,8,14,19,-5,18,2020,32,141
13,537,16,4,5,7,14,16,-2,17,2020,32,141
14,5280,17,3,6,8,11,24,-13,15,2020,32,141
15,711,16,2,7,7,7,13,-6,13,2020,32,141
16,719,16,3,4,9,9,19,-10,13,2020,32,141
17,534,16,2,7,7,11,25,-14,13,2020,32,141
18,5254,16,2,6,8,12,24,-12,12,2020,32,141
19,722,16,3,3,10,8,22,-14,12,2020,32,141
20,5262,16,2,5,9,11,24,-13,11,2020,32,141
21,716,16,2,5,9,16,31,-15,11,2020,32,141
22,732,16,1,4,11,8,19,-11,7,2020,32,141
1,798,16,9,5,2,17,11,6,32,2020,33,141
2,540,17,8,5,4,25,13,12,29,2020,33,141
3,723,16,9,1,6,20,16,4,28,2020,33,141
4,535,17,8,3,6,16,19,-3,27,2020,33,141
5,799,17,8,1,8,16,17,-1,25,2020,33,141
6,728,17,6,5,6,17,17,0,23,2020,33,141
7,4906,16,6,5,5,20,22,-2,23,2020,33,141
8,731,16,6,4,6,15,14,1,22,2020,33,141
9,547,16,5,6,5,17,20,-3,21,2020,33,141
10,4907,17,5,4,8,15,21,-6,19,2020,33,141
11,718,17,3,9,5,13,16,-3,18,2020,33,141
12,9593,17,5,3,9,15,21,-6,18,2020,33,141
13,537,16,4,5,7,14,16,-2,17,2020,33,141
14,5280,17,3,6,8,11,24,-13,15,2020,33,141
15,711,17,2,7,8,8,15,-7,13,2020,33,141
16,719,17,3,4,10,9,20,-11,13,2020,33,141
17,534,16,2,7,7,11,25,-14,13,2020,33,141
18,5254,16,2,6,8,12,24,-12,12,2020,33,141
19,722,16,3,3,10,8,22,-14,12,2020,33,141
20,5262,16,2,5,9,11,24,-13,11,2020,33,141
21,716,16,2,5,9,16,31,-15,11,2020,33,141
22,732,17,2,4,11,9,19,-10,10,2020,33,141
1,798,16,9,5,2,17,11,6,32,2020,34,141
2,540,17,8,5,4,25,13,12,29,2020,34,141
3,723,17,9,1,7,21,18,3,28,2020,34,141
4,535,17,8,3,6,16,19,-3,27,2020,34,141
5,799,17,8,1,8,16,17,-1,25,2020,34,141
6,4906,17,6,6,5,20,22,-2,24,2020,34,141
7,728,17,6,5,6,17,17,0,23,2020,34,141
8,731,17,6,4,7,15,15,0,22,2020,34,141
9,547,17,5,6,6,18,22,-4,21,2020,34,141
10,4907,17,5,4,8,15,21,-6,19,2020,34,141
11,718,17,3,9,5,13,16,-3,18,2020,34,141
12,9593,17,5,3,9,15,21,-6,18,2020,34,141
13,5280,18,4,6,8,12,24,-12,18,2020,34,141
14,537,17,4,5,8,15,18,-3,17,2020,34,141
15,534,17,2,8,7,11,25,-14,14,2020,34,141
16,711,17,2,7,8,8,15,-7,13,2020,34,141
17,719,17,3,4,10,9,20,-11,13,2020,34,141
18,5254,17,2,6,9,13,26,-13,12,2020,34,141
19,5262,17,2,6,9,12,25,-13,12,2020,34,141
20,722,17,3,3,11,8,24,-16,12,2020,34,141
21,716,17,2,5,10,16,33,-17,11,2020,34,141
22,732,17,2,4,11,9,19,-10,10,2020,34,141
1,798,17,9,5,3,17,12,5,32,2020,35,141
2,540,18,8,6,4,26,14,12,30,2020,35,141
3,723,17,9,1,7,21,18,3,28,2020,35,141
4,535,18,8,4,6,17,20,-3,28,2020,35,141
5,799,18,8,1,9,16,18,-2,25,2020,35,141
6,728,18,6,6,6,17,17,0,24,2020,35,141
7,4906,17,6,6,5,20,22,-2,24,2020,35,141
8,731,17,6,4,7,15,15,0,22,2020,35,141
9,718,18,4,9,5,14,16,-2,21,2020,35,141
10,547,17,5,6,6,18,22,-4,21,2020,35,141
11,4907,18,5,5,8,16,22,-6,20,2020,35,141
12,9593,18,5,4,9,17,23,-6,19,2020,35,141
13,5280,18,4,6,8,12,24,-12,18,2020,35,141
14,537,17,4,5,8,15,18,-3,17,2020,35,141
15,711,18,3,7,8,11,16,-5,16,2020,35,141
16,719,18,3,5,10,9,20,-11,14,2020,35,141
17,534,17,2,8,7,11,25,-14,14,2020,35,141
18,5254,17,2,6,9,13,26,-13,12,2020,35,141
19,5262,17,2,6,9,12,25,-13,12,2020,35,141
20,722,17,3,3,11,8,24,-16,12,2020,35,141
21,716,17,2,5,10,16,33,-17,11,2020,35,141
22,732,18,2,4,12,9,22,-13,10,2020,35,141
1,798,18,9,5,4,17,13,4,32,2020,36,141
2,540,18,8,6,4,26,14,12,30,2020,36,141
3,723,18,9,2,7,22,19,3,29,2020,36,141
4,535,18,8,4,6,17,20,-3,28,2020,36,141
5,4906,18,7,6,5,21,22,-1,27,2020,36,141
6,799,18,8,1,9,16,18,-2,25,2020,36,141
7,728,18,6,6,6,17,17,0,24,2020,36,141
8,547,18,6,6,6,19,22,-3,24,2020,36,141
9,731,18,6,5,7,15,15,0,23,2020,36,141
